RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,date,rental_price
82125,690,55124,zip,MN,MN,Apple Valley,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,4/30/2025,2021.08643
71532,692,31419,zip,GA,GA,Savannah,"Savannah, GA",Chatham County,4/30/2025,1656.522672
399576,693,33578,zip,FL,FL,Riverview,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,4/30/2025,2033.559219
71768,694,32068,zip,FL,FL,Middleburg,"Jacksonville, FL",Clay County,4/30/2025,1988.682959
72617,695,33458,zip,FL,FL,Jupiter,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,4/30/2025,2927.666198
94751,696,85035,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,1300.987694
72262,697,32839,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,4/30/2025,1627.829675
96952,698,92618,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3494.172516
99093,699,97124,zip,OR,OR,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,4/30/2025,1994.739748
98881,700,96744,zip,HI,HI,Kaneohe,"Urban Honolulu, HI",Honolulu County,4/30/2025,3093.801125
77402,701,45013,zip,OH,OH,Hamilton,"Cincinnati, OH-KY-IN",Butler County,4/30/2025,1441.78772
60608,702,7104,zip,NJ,NJ,Newark,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,4/30/2025,1877.183613
97135,703,93117,zip,CA,CA,Goleta,"Santa Maria-Santa Barbara, CA",Santa Barbara County,4/30/2025,4567.439848
73409,704,35242,zip,AL,AL,Birmingham,"Birmingham-Hoover, AL",Shelby County,4/30/2025,1417.836328
62453,705,12180,zip,NY,NY,Troy,"Albany-Schenectady-Troy, NY",Rensselaer County,4/30/2025,1550.73374
97227,706,93312,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,4/30/2025,2332.066249
92712,706,78852,zip,TX,TX,Eagle Pass,"Eagle Pass, TX",Maverick County,4/30/2025,1540.920091
88457,708,70072,zip,LA,LA,Marrero,"New Orleans-Metairie, LA",Jefferson Parish,4/30/2025,1643.936397
91737,709,77088,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,4/30/2025,1737.398861
61617,710,10003,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,4/30/2025,4941.985867
90711,711,75126,zip,TX,TX,Forney,"Dallas-Fort Worth-Arlington, TX",Kaufman County,4/30/2025,2110.140788
60609,712,7105,zip,NJ,NJ,Newark,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,4/30/2025,2375.675887
67541,713,23112,zip,VA,VA,Midlothian,"Richmond, VA",Chesterfield County,4/30/2025,2035.401051
90630,714,75025,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,4/30/2025,2343.41337
97990,715,95122,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4/30/2025,3004.033712
69388,716,27529,zip,NC,NC,Garner,"Raleigh-Cary, NC",Wake County,4/30/2025,1939.33276
84624,717,60622,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,2458.829351
95813,718,89117,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,1661.036356
78975,719,48103,zip,MI,MI,Ann Arbor,"Ann Arbor, MI",Washtenaw County,4/30/2025,2178.277274
66620,720,20772,zip,MD,MD,Upper Marlboro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,4/30/2025,2658.810088
98130,721,95350,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,4/30/2025,1979.359797
92017,722,77546,zip,TX,TX,Friendswood,"Houston-The Woodlands-Sugar Land, TX",Galveston County,4/30/2025,1976.818395
72464,723,33161,zip,FL,FL,North Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,2552.761301
65742,724,19067,zip,PA,PA,Morrisville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,4/30/2025,2609.026237
69340,725,27410,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,4/30/2025,1678.129401
97047,726,92840,zip,CA,CA,Garden Grove,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,2956.813746
89749,727,72764,zip,AR,AR,Springdale,"Fayetteville-Springdale-Rogers, AR",Washington County,4/30/2025,1563.51177
74379,728,37421,zip,TN,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,4/30/2025,1442.746521
97205,729,93277,zip,CA,CA,Visalia,"Visalia, CA",Tulare County,4/30/2025,1879.275015
72468,730,33165,zip,FL,FL,University Park,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,3369.612398
74591,731,38017,zip,TN,TN,Collierville,"Memphis, TN-MS-AR",Shelby County,4/30/2025,2112.736703
90768,732,75216,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,4/30/2025,1869.304321
58565,733,1960,zip,MA,MA,Peabody,"Boston-Cambridge-Newton, MA-NH",Essex County,4/30/2025,2758.358763
96489,734,91745,zip,CA,CA,Hacienda Heights,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2818.345088
84466,736,60411,zip,IL,IL,Chicago Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,1720.483037
93210,737,80020,zip,CO,CO,Broomfield,"Denver-Aurora-Lakewood, CO",Broomfield County,4/30/2025,2329.254418
63615,738,14580,zip,NY,NY,Webster,"Rochester, NY",Monroe County,4/30/2025,1705.206928
71878,739,32225,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,4/30/2025,1979.64971
77850,740,45840,zip,OH,OH,Findlay,"Findlay, OH",Hancock County,4/30/2025,1572.664349
96861,741,92399,zip,CA,CA,Yucaipa,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,4/30/2025,2117.334951
66825,742,21215,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,4/30/2025,1362.41113
72626,743,33467,zip,FL,FL,Lake Worth Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,4/30/2025,2936.409676
72497,744,33196,zip,FL,FL,The Hammocks,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,2532.332023
417437,745,85122,zip,AZ,AZ,Casa Grande,"Phoenix-Mesa-Chandler, AZ",Pinal County,4/30/2025,1819.532175
99252,746,97402,zip,OR,OR,Eugene,"Eugene-Springfield, OR",Lane County,4/30/2025,1765.477445
84491,747,60440,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,4/30/2025,2557.238971
90675,748,75080,zip,TX,TX,Richardson,"Dallas-Fort Worth-Arlington, TX",Dallas County,4/30/2025,2137.602782
64741,749,16801,zip,PA,PA,State College,"State College, PA",Centre County,4/30/2025,1873.906375
72248,750,32824,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,4/30/2025,2349.893193
84273,751,60004,zip,IL,IL,Arlington Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,2334.977362
97083,752,93003,zip,CA,CA,Ventura,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,4/30/2025,2800.054911
69555,753,27858,zip,NC,NC,Greenville,"Greenville, NC",Pitt County,4/30/2025,1593.695955
69533,754,27834,zip,NC,NC,Greenville,"Greenville, NC",Pitt County,4/30/2025,1460.309888
91470,755,76549,zip,TX,TX,Killeen,"Killeen-Temple, TX",Bell County,4/30/2025,1390.642523
82474,756,55901,zip,MN,MN,Rochester,"Rochester, MN",Olmsted County,4/30/2025,1779.670768
96915,757,92557,zip,CA,CA,Moreno Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,4/30/2025,2645.056911
61100,758,8540,zip,NJ,NJ,Princeton,"Trenton-Princeton, NJ",Mercer County,4/30/2025,3556.408405
96339,759,91304,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2457.513992
96750,760,92243,zip,CA,CA,El Centro,"El Centro, CA",Imperial County,4/30/2025,
94725,761,85009,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,1433.653942
399725,762,77498,zip,TX,TX,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,4/30/2025,1881.96385
65897,763,19382,zip,PA,PA,West Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,4/30/2025,2117.810334
89850,764,73013,zip,OK,OK,Edmond,"Oklahoma City, OK",Oklahoma County,4/30/2025,1651.707985
60454,765,6810,zip,CT,CT,Danbury,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,4/30/2025,2398.045276
70632,766,29651,zip,SC,SC,Greer,"Greenville-Anderson, SC",Greenville County,4/30/2025,1646.033675
78997,767,48126,zip,MI,MI,Dearborn,"Detroit-Warren-Dearborn, MI",Wayne County,4/30/2025,1758.194789
70576,768,29588,zip,SC,SC,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,4/30/2025,2128.809945
91898,769,77388,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,4/30/2025,1882.478141
96531,770,91801,zip,CA,CA,Alhambra,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2835.47348
91738,771,77089,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,4/30/2025,1640.132303
97224,772,93308,zip,CA,CA,,"Bakersfield, CA",Kern County,4/30/2025,1462.363801
99775,773,98391,zip,WA,WA,Bonney Lake,"Seattle-Tacoma-Bellevue, WA",Pierce County,4/30/2025,2864.925052
58743,774,2360,zip,MA,MA,Plymouth,"Boston-Cambridge-Newton, MA-NH",Plymouth County,4/30/2025,2642.41867
98873,775,96734,zip,HI,HI,Kailua,"Urban Honolulu, HI",Honolulu County,4/30/2025,3932.717324
72854,776,33844,zip,FL,FL,Haines City,"Lakeland-Winter Haven, FL",Polk County,4/30/2025,2076.404332
62658,777,12550,zip,NY,NY,Newburgh,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,4/30/2025,2021.624648
66701,778,20902,zip,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,4/30/2025,1951.61146
75885,779,41042,zip,KY,KY,Florence,"Cincinnati, OH-KY-IN",Boone County,4/30/2025,1576.570718
97746,780,94539,zip,CA,CA,Fremont,"San Francisco-Oakland-Berkeley, CA",Alameda County,4/30/2025,3868.6901
67598,781,23223,zip,VA,VA,Henrico,"Richmond, VA",Henrico County,4/30/2025,1520.54673
96414,782,91405,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2599.779896
66758,783,21061,zip,MD,MD,Glen Burnie,"Baltimore-Columbia-Towson, MD",Anne Arundel County,4/30/2025,1607.615073
96091,784,90221,zip,CA,CA,Compton,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,
96028,785,90047,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2720.262382
99772,786,98387,zip,WA,WA,Spanaway,"Seattle-Tacoma-Bellevue, WA",Pierce County,4/30/2025,2791.792136
96220,787,90723,zip,CA,CA,Paramount,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2663.682732
96659,787,92117,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4/30/2025,3190.72485
73761,790,36117,zip,AL,AL,Montgomery,"Montgomery, AL",Montgomery County,4/30/2025,1761.547343
65807,791,19140,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,4/30/2025,1273.79994
60545,792,7030,zip,NJ,NJ,Hoboken,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,4/30/2025,3757.523332
94248,792,83642,zip,ID,ID,Meridian,"Boise City, ID",Ada County,4/30/2025,1939.76445
94941,794,85365,zip,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,4/30/2025,1651.751243
84399,796,60148,zip,IL,IL,Lombard,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,4/30/2025,2039.760099
96450,797,91605,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2250.338096
96044,798,90063,zip,CA,CA,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2673.620172
72428,799,33125,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,2497.968894
98947,800,96816,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,4/30/2025,2735.739573
97068,801,92870,zip,CA,CA,Placentia,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3098.60854
67787,802,23666,zip,VA,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,4/30/2025,1572.584445
98950,803,96819,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,4/30/2025,2214.426219
72478,804,33176,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,2286.185212
95790,805,89074,zip,NV,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,1799.837001
73043,806,34221,zip,FL,FL,Palmetto,"North Port-Sarasota-Bradenton, FL",Manatee County,4/30/2025,2590.061577
76410,807,42701,zip,KY,KY,Elizabethtown,"Elizabethtown-Fort Knox, KY",Hardin County,4/30/2025,1787.024953
66703,808,20904,zip,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,4/30/2025,2042.742323
98041,809,95207,zip,CA,CA,Stockton,"Stockton, CA",San Joaquin County,4/30/2025,1796.834231
97041,810,92833,zip,CA,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3408.828203
95387,811,87507,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,4/30/2025,1893.065637
94871,812,85282,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,1803.276756
96974,813,92656,zip,CA,CA,Aliso Viejo,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3357.079336
96884,814,92505,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,4/30/2025,2218.936931
99565,815,98105,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,4/30/2025,2274.497848
73195,816,34741,zip,FL,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,4/30/2025,1893.181283
94272,817,83686,zip,ID,ID,Nampa,"Boise City, ID",Canyon County,4/30/2025,1574.292241
58902,818,2780,zip,MA,MA,Taunton,"Providence-Warwick, RI-MA",Bristol County,4/30/2025,1948.171951
94388,819,84020,zip,UT,UT,Draper,"Salt Lake City, UT",Salt Lake County,4/30/2025,1770.313215
72356,820,33018,zip,FL,FL,Hialeah,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,3255.315061
69723,821,28110,zip,NC,NC,Monroe,"Charlotte-Concord-Gastonia, NC-SC",Union County,4/30/2025,2037.435687
58514,822,1844,zip,MA,MA,Methuen,"Boston-Cambridge-Newton, MA-NH",Essex County,4/30/2025,2395.12803
66816,823,21206,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,4/30/2025,1613.187447
99120,824,97206,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,4/30/2025,1921.165253
66630,825,20783,zip,MD,MD,Langley Park,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,4/30/2025,1821.871907
77986,826,46143,zip,IN,IN,Greenwood,"Indianapolis-Carmel-Anderson, IN",Johnson County,4/30/2025,1786.309909
70859,827,30080,zip,GA,GA,Smyrna,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,4/30/2025,1695.004739
95769,828,89030,zip,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,1367.803203
99559,829,98092,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",King County,4/30/2025,2140.401753
84373,830,60120,zip,IL,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,1614.960261
70496,830,29464,zip,SC,SC,Mount Pleasant,"Charleston-North Charleston, SC",Charleston County,4/30/2025,2408.721772
96958,832,92626,zip,CA,CA,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3007.04202
66243,833,20148,zip,VA,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,4/30/2025,3110.090485
96593,834,92024,zip,CA,CA,Encinitas,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4/30/2025,4157.012912
85145,835,61761,zip,IL,IL,Normal,"Bloomington, IL",McLean County,4/30/2025,1770.264721
79046,836,48187,zip,MI,MI,Canton,"Detroit-Warren-Dearborn, MI",Wayne County,4/30/2025,1706.497933
97803,837,94601,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,4/30/2025,1938.784979
61791,838,10451,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,4/30/2025,2791.014566
94828,839,85234,zip,AZ,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,1978.997961
91276,840,76133,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,4/30/2025,1749.487368
92289,841,78155,zip,TX,TX,Seguin,"San Antonio-New Braunfels, TX",Guadalupe County,4/30/2025,1554.062519
71319,842,30809,zip,GA,GA,Evans,"Augusta-Richmond County, GA-SC",Columbia County,4/30/2025,2074.882641
93201,843,80011,zip,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,4/30/2025,1695.90344
84628,844,60626,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,1686.678787
65367,845,18102,zip,PA,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,4/30/2025,1441.60772
98948,846,96817,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,4/30/2025,2108.520509
66817,848,21207,zip,MD,MD,,"Baltimore-Columbia-Towson, MD",Baltimore County,4/30/2025,1341.619934
97942,849,95037,zip,CA,CA,Morgan Hill,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4/30/2025,3529.180219
60519,851,7003,zip,NJ,NJ,Bloomfield,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,4/30/2025,2374.241138
94479,852,84119,zip,UT,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,4/30/2025,1530.32512
96015,853,90034,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2694.750506
90823,854,75287,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Collin County,4/30/2025,1310.766329
85947,855,63129,zip,MO,MO,Oakville,"St. Louis, MO-IL",Saint Louis County,4/30/2025,1630.669272
77030,856,44130,zip,OH,OH,Parma Heights,"Cleveland-Elyria, OH",Cuyahoga County,4/30/2025,1467.609215
99575,857,98115,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,4/30/2025,2286.521564
97757,858,94550,zip,CA,CA,Livermore,"San Francisco-Oakland-Berkeley, CA",Alameda County,4/30/2025,3178.930414
98412,859,95757,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,4/30/2025,2706.66671
97984,860,95116,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4/30/2025,3229.492072
72715,861,33612,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,4/30/2025,1723.630995
99508,862,98023,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,4/30/2025,2014.53243
95048,863,85710,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,4/30/2025,1257.345439
66035,864,19711,zip,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,4/30/2025,2273.209099
95799,865,89103,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,1459.777548
60971,866,8081,zip,NJ,NJ,Sicklerville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,4/30/2025,2405.703387
69335,867,27405,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,4/30/2025,1553.334664
84615,867,60613,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,2198.637738
90695,869,75104,zip,TX,TX,Cedar Hill,"Dallas-Fort Worth-Arlington, TX",Dallas County,4/30/2025,2013.356851
71286,871,30721,zip,GA,GA,Dalton,"Dalton, GA",Whitfield County,4/30/2025,
61630,872,10016,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,4/30/2025,4730.456132
66133,874,20009,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,4/30/2025,2766.521734
98312,875,95616,zip,CA,CA,Davis,"Sacramento-Roseville-Folsom, CA",Yolo County,4/30/2025,2635.975871
84542,876,60506,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,4/30/2025,1764.514803
91264,876,76119,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,4/30/2025,1459.305607
61934,878,10940,zip,NY,NY,Middletown,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,4/30/2025,2366.800805
69385,879,27526,zip,NC,NC,Fuquay Varina,"Raleigh-Cary, NC",Wake County,4/30/2025,2120.962476
72220,881,32792,zip,FL,FL,Winter Park,"Orlando-Kissimmee-Sanford, FL",Orange County,4/30/2025,1900.364602
69210,882,27107,zip,NC,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,4/30/2025,1689.405778
71169,883,30519,zip,GA,GA,Buford,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,4/30/2025,2304.718136
95827,884,89131,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,2227.332833
97992,885,95124,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4/30/2025,4248.41337
98861,886,96720,zip,HI,HI,Hilo,"Hilo, HI",Hawaii County,4/30/2025,2079.219925
98926,887,96792,zip,HI,HI,Waianae,"Urban Honolulu, HI",Honolulu County,4/30/2025,2025.598955
72477,888,33175,zip,FL,FL,Tamiami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4/30/2025,2732.375195
99563,889,98103,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,4/30/2025,2297.354912
75755,890,40601,zip,KY,KY,Frankfort,"Frankfort, KY",Franklin County,4/30/2025,1017.263893
72538,891,33319,zip,FL,FL,Tamarac,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4/30/2025,1897.521643
66664,892,20850,zip,MD,MD,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,4/30/2025,2529.635485
98849,893,96707,zip,HI,HI,Kapolei,"Urban Honolulu, HI",Honolulu County,4/30/2025,3152.319214
61801,894,10461,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,4/30/2025,2362.033771
84647,895,60649,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4/30/2025,1329.042829
94715,896,84790,zip,UT,UT,Saint George,"St. George, UT",Washington County,4/30/2025,2016.200563
99676,897,98270,zip,WA,WA,Marysville,"Seattle-Tacoma-Bellevue, WA",Snohomish County,4/30/2025,3000.837374
97005,898,92705,zip,CA,CA,North Tustin,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,3092.240343
97001,899,92701,zip,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4/30/2025,2272.423988
98131,900,95351,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,4/30/2025,
92667,901,78758,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,4/30/2025,1564.188839
94915,902,85339,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,2337.368801
70056,903,28601,zip,NC,NC,Hickory,"Hickory-Lenoir-Morganton, NC",Catawba County,4/30/2025,1392.121343
77918,904,46032,zip,IN,IN,Carmel,"Indianapolis-Carmel-Anderson, IN",Hamilton County,4/30/2025,1774.969267
92343,905,78247,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,4/30/2025,1483.59217
94753,906,85037,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4/30/2025,1745.342865
63414,907,14094,zip,NY,NY,Lockport,"Buffalo-Cheektowaga, NY",Niagara County,4/30/2025,972.9673026
66666,908,20852,zip,MD,MD,Rockville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,4/30/2025,2360.131227
95815,910,89119,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4/30/2025,1416.891519
96655,911,92113,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4/30/2025,2336.209163
95999,912,90018,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4/30/2025,2369.531487
61799,914,10459,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,4/30/2025,
85990,915,63301,zip,MO,MO,Saint Charles,"St. Louis, MO-IL",Saint Charles County,4/30/2025,1393.068749
84279,916,60010,zip,IL,IL,Barrington,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,4/30/2025,2858.49067
69768,917,28205,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,4/30/2025,1780.663465
72397,918,33068,zip,FL,FL,North Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,4/30/2025,2395.019478
90670,919,75074,zip,TX,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,4/30/2025,1754.165292
92303,920,78207,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,4/30/2025,1317.10469
96597,921,92028,zip,CA,CA,Fallbrook,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4/30/2025,3124.056008
70806,922,30019,zip,GA,GA,Dacula,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,4/30/2025,2519.169015
69337,923,27407,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,4/30/2025,1455.96552
65815,924,19148,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,4/30/2025,1741.049393
67708,925,23434,zip,VA,VA,Suffolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk City,4/30/2025,1718.930065
